Population_ID,Geographic_Location,Environment,Temperature_C,pH_Level,Dissolved_Oxygen,Salinity,Seasonality,Pollution_Level,Habitat_Connectivity,Predator_Density,Prey_Availability,Climate_Change_Impact,Hydrology
Pop2,Region_B,Marine,33.471610569588904,7.815518030384428,4.545909145746183,1.0551205017978171,Dry,50.04334596081276,0.674664165667849,43,118,1.0001724872922393,Stable
Pop3,Region_A,Marine,6.435871504705722,7.924895681429095,2.303725754814672,7.566959705193893,Transitional,91.22729554778873,0.8759561264311316,36,370,0.8081621655266926,Stable
Pop2,Region_A,Marine,1.0203588528336893,8.482444928879682,3.567805833827809,19.344269591098065,Transitional,73.06845715175346,0.6254013432970434,13,500,1.002956306804705,Dynamic
Pop1,Region_A,Brackish,14.700003941686433,7.4474317671649,10.105251925082582,7.1527685408155905,Dry,15.695092470427896,0.7208976746468078,32,25,1.3906454438805225,Stable
Pop1,Region_B,Freshwater,10.250427342011038,7.749597177909158,9.7093889324728,32.49334269370036,Wet,46.590350450571826,0.5630513426179852,31,636,1.0302428379145447,Stable
Pop1,Region_C,Freshwater,0.6451902568399648,8.219286100409846,9.786878619991906,5.564216921073938,Wet,97.4017503509639,0.15944723420865647,26,733,0.24700659345556475,Dynamic
Pop4,Region_A,Marine,6.2594044182886925,7.525707952148551,2.3776121935398202,24.76961890185254,Wet,41.47003476148471,0.22791973972103952,26,986,1.00827748459918,Intermittent
Pop2,Region_A,Marine,17.405243723786835,7.453751945969827,7.928572307084801,1.8169689366895403,Wet,8.399873044479333,0.5368449802895026,22,99,1.2872123257762103,Intermittent
Pop3,Region_A,Marine,18.144863207383874,6.963540913946897,8.741702752875913,8.836066425099654,Transitional,3.617797609901796,0.6358037004116828,19,992,0.5663463320470319,Dynamic
Pop5,Region_B,Marine,11.742022725777778,7.068755399484597,3.9133268924329427,13.10647082494586,Wet,38.56352088526813,0.2792342892729579,30,512,1.6709001983212692,Stable
Pop1,Region_A,Freshwater,20.65256924521491,7.422730613536658,10.288972619663262,5.348631546049355,Transitional,97.13807434604595,0.9494674521598442,20,954,0.802737355127138,Intermittent
Pop2,Region_C,Freshwater,2.524674585176347,7.101127633498772,6.389946215902198,7.058356560003481,Wet,35.591141635077506,0.2347355480638067,18,209,0.0269980674749406,Dynamic
Pop4,Region_B,Brackish,1.5749825756872955,7.271187831643111,2.392878160080862,28.002449030464835,Dry,20.775659716836405,0.5306107959690601,18,310,0.37713700852420007,Dynamic
Pop5,Region_B,Brackish,14.369413671333833,7.809247977373694,5.387355709175336,1.3820369379247155,Dry,99.08789140730225,0.20907777697637686,6,405,1.8161581792969301,Dynamic
Pop4,Region_A,Freshwater,28.32639579817826,7.964397678830319,11.305738225840011,4.1569498724774725,Wet,87.14751502448817,0.10978302279675423,38,247,1.2412792123714074,Stable
Pop4,Region_C,Brackish,28.46659597675749,7.052989317433121,10.677057754863819,12.084509310593141,Dry,2.6478877216486674,0.09936471762867394,27,119,1.2056925997432657,Dynamic
Pop3,Region_B,Marine,12.639841411490355,8.462610945072244,7.6504913182334064,19.944508512928202,Wet,8.952745266216333,0.9621083324300439,8,44,1.1568111137476846,Intermittent
Pop5,Region_B,Freshwater,23.716586140411803,7.065866605091366,5.879761067067041,10.722971980732225,Transitional,10.474922696100009,0.6267742464387643,23,471,0.7674296607023565,Dynamic
Pop4,Region_B,Marine,19.317313360554458,7.306571693473669,7.216236664375916,31.733448345807904,Wet,22.513800104682367,0.13927669755526884,33,720,0.5543359810636279,Stable
Pop2,Region_C,Marine,10.74131312282138,6.660634843286379,11.895620000925579,27.58656911851195,Wet,71.2544789512568,0.06350730902419943,30,988,0.06839147882885754,Dynamic
Pop5,Region_C,Freshwater,23.414738749260742,7.989694181572498,2.549114859861958,25.994667764124504,Dry,95.19181550892262,0.4691322627867103,13,809,0.02124756465923805,Intermittent
Pop1,Region_B,Brackish,29.368832292467335,6.590387878591817,6.243697534714547,21.37931184056912,Transitional,61.03889735394227,0.058495588514333785,11,255,0.022910719711622285,Stable
Pop4,Region_A,Marine,4.169669119005592,7.505483483202689,7.102095176099217,11.980878188080746,Dry,43.312374165143495,0.7848186288986797,7,540,1.7957091480488532,Intermittent
Pop4,Region_C,Brackish,30.00582796488391,6.955953515327094,2.905273716444249,10.212805030791387,Dry,21.040596187646187,0.907772897888492,45,648,0.9832541860468393,Dynamic
Pop4,Region_A,Brackish,32.45504919968273,8.066117533576985,4.223132213301145,32.27178770529704,Dry,42.04077102807599,0.5143111195567414,39,762,1.1327650325440326,Stable
Pop5,Region_C,Freshwater,19.751580998120474,8.252409501415968,5.015524857674437,31.25038065455839,Transitional,92.971880682557,0.8392740351659607,37,279,1.588201309030281,Dynamic
Pop3,Region_B,Brackish,23.428279686430596,6.779420141370574,8.971659798021934,2.1652313978247886,Dry,15.199697973325389,0.9004480350457706,23,383,0.9586904208454079,Stable
Pop4,Region_A,Marine,3.5664880796377036,6.606040232806444,11.611849378457753,3.074353428611957,Transitional,41.67375010000984,0.8294633636020384,22,277,0.7879127447780117,Dynamic
Pop1,Region_C,Marine,27.318358805306357,7.78203398288752,7.897474657662284,21.237579542877995,Wet,60.31441229714004,0.6664738583503789,11,372,1.5173703609615248,Dynamic
Pop1,Region_B,Marine,4.808074809481025,8.455854296634929,11.742075581318165,11.4832024717801,Wet,49.00039352752954,0.2149648330671713,37,248,1.1099852245050783,Dynamic
Pop2,Region_A,Marine,1.1525605597624882,8.275852034990894,10.370076926612079,19.679812269238457,Wet,88.6053775127451,0.14824010597820836,17,545,0.8021637464650859,Stable
Pop1,Region_A,Marine,11.004361619874894,7.847074041198658,11.522628324352992,29.053534345659667,Transitional,84.47475908406055,0.9162456082536943,14,84,0.6501786952304416,Dynamic
Pop4,Region_B,Freshwater,18.388413710085953,8.18349540606534,2.0095264274618323,20.455445832437935,Dry,46.07424280890571,0.0877171110307946,9,61,1.346814844149862,Stable
Pop1,Region_B,Freshwater,17.484187865215016,7.332420468656141,8.051631052982623,8.397766249984391,Wet,6.206156551077891,0.6073255928503344,9,584,0.35219546163907567,Dynamic
Pop2,Region_A,Freshwater,28.922242217716185,7.7292047039353164,4.386913757130778,33.11085449821524,Dry,39.88616296768996,0.2758467070652387,40,567,0.13907305612764098,Dynamic
Pop5,Region_A,Freshwater,6.409507096061738,7.930332626528086,8.626685542768998,23.361905504879573,Transitional,1.7481441180209556,0.4427271476106728,10,904,1.9684391933271266,Stable
Pop1,Region_B,Marine,15.176350305206917,6.939796668793282,4.179926101235051,32.51260038544364,Wet,91.04917483254916,0.6377433549923159,2,253,1.7973518405115245,Intermittent
Pop3,Region_C,Marine,7.970919058227672,8.200626784584863,5.139514990831347,9.769721141107773,Transitional,53.882094138033544,0.8770478377556317,41,11,1.1852242246314693,Stable
Pop5,Region_C,Brackish,15.06766294723429,8.194640848342292,2.2538663738015714,17.233368532734602,Wet,94.63273869403537,0.3136953187967101,18,826,0.41824877934539373,Stable
Pop3,Region_A,Freshwater,24.82144541294356,7.905672647145545,7.0313621485810085,22.854247054357224,Transitional,73.34323149847958,0.7254493444812538,5,766,0.35209023121778804,Stable
Pop2,Region_B,Freshwater,20.37652880153067,7.264332260893758,10.550948967585247,22.93569528003386,Dry,39.01071700048912,0.6862325786757955,11,476,1.558050935041635,Intermittent
Pop2,Region_A,Brackish,1.1716988257132566,7.3313399369802354,2.953937985419743,27.330113119593506,Transitional,5.0781743648881665,0.7312453419740705,7,256,1.72068695706992,Dynamic
Pop4,Region_C,Marine,6.803558810577922,8.0016851672915,9.13202832534041,16.038906200241694,Transitional,91.72228358465686,0.30535299604403465,48,902,1.05593267999355,Dynamic
Pop4,Region_B,Freshwater,11.08782987513671,6.9465614356792145,2.2784997674961343,2.5716936304146394,Dry,17.197682765656673,0.23966979490112417,14,612,1.6923297179626442,Dynamic
Pop5,Region_A,Freshwater,1.6094625904488917,8.150954466782153,4.481871620726901,23.977155569948103,Transitional,61.57927774427038,0.5247604987947246,37,152,1.2844941727896153,Stable
Pop4,Region_A,Freshwater,4.529753019594086,6.944809910871601,10.08741665976281,12.933096924581909,Dry,12.242784164602561,0.551230195761856,35,669,1.526262010739305,Stable
Pop4,Region_B,Marine,12.775266837835453,6.779376050384794,8.990498102939382,3.1790399342450817,Wet,79.55653174687754,0.004037096542503504,14,800,1.6755502829555229,Stable
Pop1,Region_A,Freshwater,7.280717607961302,7.804101838303497,4.207010139971743,26.92054482597164,Transitional,36.54628031021133,0.3469719151944941,38,603,1.3597101858239065,Dynamic
Pop4,Region_A,Freshwater,22.621527337482117,6.992891807313779,3.907615092475602,29.598323079159044,Dry,40.87983958706351,0.5178311310177276,42,782,0.8547609746954694,Intermittent
Pop5,Region_C,Brackish,26.76934822893082,6.682864900894825,10.92330296782858,33.245424404444236,Wet,48.20230626863785,0.6755818055019996,32,94,1.4148192646379811,Intermittent
Pop3,Region_A,Marine,13.05262475619622,7.780475993588945,4.931052795804964,27.12744493732548,Dry,27.305802794992317,0.3534965713603584,36,962,1.9711467764924808,Dynamic
Pop1,Region_C,Brackish,7.230326988916508,8.245386763053704,5.195025641635118,24.53614488906063,Dry,55.65121868041807,0.9597003862650133,29,742,1.8196993702853264,Intermittent
Pop1,Region_A,Brackish,4.310381047111247,7.412482946368093,11.10125347766462,13.117699402873955,Wet,16.250253288630066,0.24922500338161147,12,620,1.7727025456146117,Intermittent
Pop3,Region_B,Brackish,2.6695407728711906,7.26568230635589,2.6677531135417847,22.019013395018952,Transitional,19.56402827971039,0.91461088443671,22,307,0.9864118894365648,Dynamic
Pop5,Region_A,Marine,15.770066879858645,6.67130538336418,4.8125477117083575,27.964638022769392,Dry,85.92660917247834,0.49920382900771987,46,827,0.5183071745104184,Intermittent
Pop4,Region_B,Brackish,23.689152170771074,6.94127742039703,3.793352701362524,17.273043892381605,Transitional,27.919771178330777,0.5781098371515977,33,673,0.6189968805184309,Stable
Pop5,Region_C,Marine,15.924301205918791,8.4485883579648,8.403775940939273,8.096350959421839,Wet,64.18770004443758,0.46596067193868806,0,729,1.9141988597934136,Dynamic
Pop5,Region_C,Freshwater,1.861022301577579,8.08544429167333,5.0008086283624325,25.231380591630753,Wet,34.22274046278484,0.7772036330870272,28,296,0.06980316061608471,Intermittent
Pop2,Region_B,Marine,18.85453029959791,6.947814019598715,6.781090316555416,27.367837337597948,Dry,58.07570904325171,0.8398239415142679,30,448,0.8537683802532552,Intermittent
Pop5,Region_B,Brackish,7.729197070767812,7.571079594245856,9.177327936335903,0.05013889593481424,Wet,50.62455707611876,0.43773319324455884,45,423,0.9629391055100422,Dynamic
Pop4,Region_C,Freshwater,32.21361911097044,6.976965628281721,3.198124062792046,16.30739458816582,Wet,99.17426406850309,0.2156380066123078,22,874,1.8167782249936124,Dynamic
Pop2,Region_A,Marine,11.277236180595796,7.2242190557168104,8.738584286312877,4.32558445815775,Wet,18.48762588497994,0.9707676498411016,19,934,0.4120296772704777,Intermittent
Pop1,Region_B,Freshwater,8.538492890206069,8.444667481502927,4.1226255798295535,7.524165617345677,Dry,56.19095414866596,0.3467375985710537,21,401,0.12316760144566063,Intermittent
Pop1,Region_C,Freshwater,24.093719521696716,6.980100310921162,9.645481819222177,13.461698517163041,Dry,17.288075272303505,0.19027056839488854,49,768,0.1509260115300819,Dynamic
Pop4,Region_A,Freshwater,25.598013701980058,7.351417939675444,5.3248482055405475,13.035317334553504,Transitional,65.35646103829673,0.00017717369544723027,38,831,0.6591335861655012,Dynamic
Pop4,Region_C,Brackish,30.65834829470255,7.877158029595014,7.086842835966992,4.169714567901775,Transitional,71.76140159028124,0.0320605584152146,17,851,0.3991001775650418,Intermittent
Pop3,Region_A,Brackish,19.75912560325312,6.722942196352219,3.099951743342513,8.255869031139408,Transitional,9.811464089135825,0.3950895999442957,17,837,1.37186116687006,Stable
Pop5,Region_B,Freshwater,29.858291095770365,6.666457289904965,6.6050623863158515,19.76028492957701,Wet,52.109973185159966,0.4342204087651298,18,239,0.43564776086282775,Intermittent
Pop3,Region_A,Freshwater,19.514705067683852,8.315815406328774,6.446563612709038,20.24339086347652,Wet,30.086492725066606,0.41757034054105635,17,192,0.35068524623748276,Intermittent
Pop2,Region_A,Brackish,18.65928118481371,7.5983627378251715,5.301065227951712,20.915537451169257,Transitional,33.43196334754456,0.05158816567492264,32,782,0.8505382852570347,Dynamic
Pop2,Region_C,Freshwater,33.3187108903579,7.864525466788667,10.257207502625798,8.8924825910374,Transitional,85.19651622634802,0.8508787795612663,33,861,1.3386830059229584,Dynamic
Pop3,Region_A,Marine,12.141054591973882,8.030522845261329,8.059470651997465,18.015091715783882,Transitional,13.603499920759743,0.3609793883198963,26,349,0.978643779144101,Dynamic
Pop5,Region_A,Marine,34.0432289068976,8.01097890835226,10.261377024111711,30.85878779319665,Dry,55.70822340589635,0.966518309700392,32,963,1.690694449404369,Intermittent
Pop2,Region_B,Marine,26.251513492726126,8.08567107724257,5.9188234154441695,19.96667081154583,Transitional,36.29520470366631,0.8744465086624491,38,59,0.38425144083841123,Intermittent
Pop5,Region_A,Marine,31.887187783043334,8.248054525150117,9.115770356459086,21.70438502544968,Wet,7.144874992551964,0.3757775336503747,39,128,0.8697154344010456,Stable
Pop3,Region_B,Freshwater,31.42218471910648,8.341760738907569,10.313204479527855,18.29844966654071,Wet,39.21266349815422,0.5754429707413726,46,364,1.9474566202190853,Intermittent
Pop2,Region_B,Brackish,33.13400970401427,6.502259809557483,3.540111784985502,12.7499124182534,Dry,34.98844878914549,0.6882917370335263,45,906,0.1758290465193415,Stable
Pop2,Region_A,Marine,13.324601138563414,8.196656202914395,7.307675758091474,16.39487730685072,Wet,60.18769441193202,0.9485930946454474,33,736,1.882103259860867,Dynamic
Pop2,Region_A,Brackish,12.960574055333495,7.896303058934038,4.771956661539516,12.098137206288047,Wet,78.38267965041105,0.3479422488688384,1,350,0.7529518472165795,Dynamic
Pop4,Region_C,Marine,5.877030255436934,7.985265512698817,5.643584995261931,5.764545455761016,Dry,76.90950406891866,0.4556633914974626,6,459,0.4548282608993055,Dynamic
Pop5,Region_B,Freshwater,27.159747492949197,7.042343611054397,8.229984329685195,16.34597645854605,Transitional,14.55246378092312,0.72316033522197,26,795,0.1246787332614383,Intermittent
Pop4,Region_C,Brackish,7.04761958689791,7.397998656405669,8.826233469850369,32.64518500367386,Wet,75.60526338423824,0.605152339029518,33,916,1.6453807604153345,Dynamic
Pop1,Region_C,Freshwater,28.905364029432896,7.56397254978377,9.793376936011315,6.0610225463600305,Transitional,83.23567016769103,0.9194080085183899,4,617,1.8674406063796507,Dynamic
Pop4,Region_B,Freshwater,13.229311344159363,7.164269344839582,4.452731600849427,3.2347214043916264,Dry,57.16847838060743,0.1538245924441004,35,507,1.4132809373106157,Intermittent
Pop1,Region_A,Freshwater,23.185010287895977,7.724922670233198,11.87852287037205,15.465410527735983,Transitional,8.622760512831352,0.29251147980409986,10,562,0.38060671571693927,Intermittent
Pop5,Region_B,Marine,5.182539769959066,8.108191088587132,11.492849502971959,16.94952997121352,Wet,20.258756144483836,0.177861511801912,10,951,1.0593628985920827,Intermittent
Pop2,Region_C,Freshwater,7.018893324062484,7.1391048153919625,5.305446966658297,9.329654011849245,Dry,14.456057351852426,0.6976696432850046,20,141,1.4612116223129015,Dynamic
Pop1,Region_B,Freshwater,21.010717739013593,6.565213609625723,11.076677260664317,7.20349004061978,Transitional,94.6171912291511,0.5631643077422946,45,48,0.18396870310465774,Intermittent
Pop1,Region_A,Brackish,1.3794343565462834,8.052621986095719,9.545667570010636,15.710214990885593,Dry,71.37306725159912,0.7583758574405183,8,78,1.430505850827231,Stable
Pop1,Region_C,Brackish,13.756769583424909,8.42969639406109,8.942031198587717,13.620651516757691,Transitional,79.62108471205386,0.2709092429113482,35,520,0.5761876738316924,Dynamic
Pop3,Region_B,Marine,18.41352820850552,7.204380832940225,7.348380174108669,23.9021640742459,Dry,96.88179426652196,0.48704279651304394,1,272,1.064030054649516,Stable
Pop2,Region_B,Brackish,5.495464208120537,6.927968172310816,11.51838770532644,12.940290006954308,Transitional,40.298352879735255,0.12891099165296027,0,794,0.75551769442653,Intermittent
Pop2,Region_C,Marine,33.74213055998182,7.413785755732803,4.922999023580248,12.595954032137275,Transitional,44.50255113803138,0.5974149097841452,1,442,1.70702963206676,Intermittent
Pop4,Region_C,Brackish,12.307456241067284,7.667592935726975,9.961386399027646,5.270326465139127,Dry,22.957807724096767,0.1338769362003296,18,239,1.1458513845979346,Stable
Pop4,Region_B,Marine,22.797590943489475,7.401402953670331,7.475858488407183,32.35100020912931,Dry,59.34375625663473,0.5350656050246163,23,915,0.6035879220699394,Stable
Pop1,Region_B,Freshwater,32.534283457795915,8.18985652687278,5.0024691900382985,1.1129217695608662,Wet,19.93582878319359,0.8602765592373628,18,540,0.021947922971650158,Intermittent
Pop5,Region_B,Marine,13.666230369001363,7.879198024868889,7.176109571521899,33.4134034844737,Wet,21.813719539386188,0.14758141229982036,40,421,1.143763806858829,Stable
Pop2,Region_B,Brackish,3.774500320485166,8.30032844170885,7.9666717943123775,20.19182057956006,Dry,25.885914905722128,0.1586257637480376,41,713,0.9888529325894695,Stable
Pop5,Region_C,Marine,23.06705658596009,7.317884060544966,3.984322888533062,25.201717712366158,Wet,90.52028996106137,0.5612690494311736,15,326,1.9889235294863352,Dynamic
Pop4,Region_C,Freshwater,0.42350348640281643,8.380797954036234,7.305439004353312,1.4069609356312691,Dry,29.73261178233999,0.2614735651611526,42,69,0.0368080588786428,Intermittent
Pop4,Region_B,Brackish,13.920121751516577,8.180395541299879,6.27701447456961,31.53862820922764,Wet,62.787719833798214,0.7076463879654012,5,540,0.23655894146226775,Stable
Pop3,Region_C,Brackish,17.822695188419893,7.962493257538202,11.228628063151657,6.02955417488875,Wet,42.537678395078814,0.16534521072872144,3,426,0.39245285754483783,Dynamic
Pop3,Region_C,Freshwater,15.386381517318238,7.134012291367393,4.710423743345225,23.69223809034258,Wet,70.69052440155156,0.6469312999009631,33,75,1.5035625098211387,Intermittent
Pop3,Region_B,Marine,5.57891725590797,6.681350108794503,8.049349795657784,6.220975472473405,Dry,61.13626121032002,0.15263713059560768,24,85,0.6422801750061802,Dynamic
Pop4,Region_A,Brackish,4.708467747141356,7.930052666382722,6.70776765462754,24.41594565183147,Dry,62.213260898333274,0.3490570839872664,42,992,0.9440602777801057,Stable
Pop1,Region_C,Freshwater,2.329107480738342,7.595935617855744,7.830501881462831,32.87830517450128,Dry,85.0153508727334,0.7019041724693307,26,211,1.448895368526571,Stable
Pop1,Region_C,Brackish,17.130896075703635,6.786838866708993,6.79000409793819,9.437397976485414,Transitional,14.199143739657805,0.8713337273977584,5,958,1.5249741801406624,Intermittent
Pop3,Region_B,Marine,28.343755319309277,6.904085280857374,10.31564475903752,9.23266807565956,Transitional,10.905626308572502,0.7607704711487421,2,135,0.03747759014022667,Stable
Pop4,Region_C,Freshwater,3.602565344351991,7.133143744337462,7.088709582936265,25.214585821388294,Wet,97.78028667944939,0.09898477661739347,31,186,1.8629897564392723,Intermittent
Pop4,Region_C,Freshwater,1.4218791778738937,6.6430540160317175,8.98234857157138,29.793788385672954,Dry,31.26606378866135,0.7363808444301507,30,621,0.45227189098243636,Stable
Pop2,Region_C,Freshwater,31.195940915648105,7.813543043987343,6.581414035484689,26.880866927056296,Wet,63.56627806333904,0.9334845199704047,40,387,1.595838922915382,Dynamic
Pop4,Region_A,Freshwater,3.7197722579506203,6.851635782929755,9.669358099653783,5.216803156178455,Wet,44.45794076654742,0.2079143539145808,48,38,1.965659488897571,Stable
Pop3,Region_B,Brackish,26.37813731559219,8.47625441300073,9.203515842659229,29.575593407218356,Transitional,15.908615143479043,0.640989425203288,16,210,1.1518262102560326,Stable
Pop1,Region_B,Freshwater,8.373778471864531,8.009704327822746,7.310400942444444,14.407820843872356,Wet,84.16506777265641,0.8034164919848403,4,441,1.5016475493282244,Intermittent
Pop1,Region_C,Freshwater,23.270692407586175,6.729210832444515,3.456852137103878,12.3056811561627,Transitional,74.90125895735908,0.6953978206394622,35,923,1.8239713841687764,Intermittent
Pop3,Region_B,Freshwater,1.2532723674778723,6.949742356015908,4.62623632115771,25.25524687836117,Dry,4.698370130109419,0.2735479383617081,4,905,1.3523171498068012,Intermittent
Pop3,Region_A,Marine,10.240229634964596,8.318317880339741,5.944897411130635,2.061257870519346,Transitional,33.3882327151789,0.6366109544225533,18,640,0.6008906401424432,Stable
Pop1,Region_B,Freshwater,32.24636044387158,7.4652297020330955,7.337346893622818,32.52511436567732,Dry,38.21014710592551,0.35008827191007297,1,259,0.42863454643818844,Dynamic
Pop1,Region_C,Freshwater,27.884551328015746,7.550354529299453,9.711924118075315,27.149368290502018,Wet,46.71422494259424,0.3192674883245695,48,297,0.10266939262745756,Dynamic
Pop3,Region_B,Freshwater,34.47228382819239,7.563954297465761,9.725729980973389,1.824654415180575,Transitional,20.045512240834295,0.38534891476347877,35,14,1.6771448806509635,Stable
Pop4,Region_A,Brackish,10.719942026322894,8.213250599708887,4.023513807646536,20.36813716846197,Dry,53.950159156200485,0.9156092959487594,27,250,1.6989828558403555,Dynamic
Pop4,Region_A,Marine,16.86767250938934,7.459712484240599,10.945215854497173,8.543192521433712,Wet,1.169499257033657,0.17163168405428486,36,299,1.3621274039522704,Stable
Pop3,Region_A,Brackish,17.039315122283327,7.767026774737991,5.629105613285501,1.6790304904233955,Wet,41.89579159731276,0.35393511134428934,19,365,1.2282631600999283,Dynamic
Pop1,Region_C,Brackish,26.744787215389202,7.4268014186399025,4.960622589488777,16.954909284044863,Wet,42.614879087992584,0.623743363825875,9,250,0.6045912092927628,Dynamic
Pop5,Region_C,Freshwater,28.9256568823668,7.378677017215145,11.328785844644372,13.4661370740513,Wet,9.386823320463744,0.3100906380787818,48,538,1.1440425499390787,Intermittent
Pop1,Region_A,Marine,33.30881933629423,7.733086587639701,11.90711321296805,9.06125815228924,Dry,58.43119565742197,0.04825734481492727,41,178,0.24240795780214675,Dynamic
Pop2,Region_C,Brackish,25.44127574781199,8.144045985576117,7.08165710748265,21.073594057256926,Transitional,78.101811484743,0.149120033848665,1,657,1.9819126740192337,Intermittent
Pop3,Region_A,Brackish,33.977938262987166,6.625882654715264,7.277263555785315,22.075493515216575,Transitional,18.126617560598756,0.734879160587941,40,988,0.38367687605676126,Dynamic
Pop3,Region_A,Marine,3.814661616701037,7.831440549940002,2.4883271449059623,2.4997340900093032,Transitional,44.150980537674265,0.9376566884887001,45,160,0.344693904102203,Dynamic
Pop1,Region_B,Brackish,34.464890592796905,8.319890233886,4.548017261555865,19.460432010581982,Wet,1.407966272629424,0.18050043936434257,1,615,0.012611269433246308,Stable
Pop5,Region_B,Freshwater,21.856151813698112,7.3084964531566445,6.674770045398664,15.11363399864036,Wet,68.6352649541896,0.036339614267732245,25,553,1.8810061567811849,Stable
Pop5,Region_B,Marine,12.600651156052042,7.124244242612609,3.5794345598226665,24.726187486668,Dry,55.66246446651208,0.0013343512094941001,8,411,1.6811651977308864,Dynamic
Pop3,Region_A,Marine,25.245242151779635,6.919741510930598,4.180717357817307,29.490280481415102,Transitional,96.80606297469635,0.30165669369025006,37,831,1.601603786517152,Dynamic
Pop2,Region_C,Freshwater,19.6840983907458,6.5121732918981,11.31104860779343,3.8541292622556744,Dry,96.10194656166264,0.7798450926439716,20,307,0.7837226527490868,Intermittent
Pop2,Region_C,Freshwater,17.080920764827937,7.168089458779842,7.915325772508023,4.302684758924792,Transitional,92.87341535185793,0.6791365221890598,36,435,1.9703991108656385,Intermittent
Pop4,Region_B,Brackish,14.24538192745588,8.478854230153821,5.591284740746755,24.25606991724573,Transitional,72.77270944157443,0.7877171391684006,33,230,1.5835028146815853,Stable
Pop5,Region_C,Freshwater,2.0698964887348,7.689554986718845,11.522297832351331,7.082479324012617,Dry,43.23492026490424,0.7207712472733968,25,581,1.4612166603762342,Stable
Pop5,Region_C,Freshwater,4.0835322296599,6.633117599662313,5.462876642972575,17.260253752433396,Dry,1.8747221213822218,0.25657574782093495,2,171,0.13695597821377348,Intermittent
Pop1,Region_A,Marine,16.673459399672176,6.891612547902245,5.659547072890538,1.7376266925773332,Dry,29.893634458101648,0.0646031142410034,31,304,1.643446060823283,Intermittent
Pop2,Region_A,Brackish,32.230893353767755,6.800030530974121,10.93612402241459,17.087484564867797,Wet,96.72869955558603,0.27259133678408554,2,89,1.7180423196443682,Dynamic
Pop2,Region_C,Marine,33.39559799524086,7.633718328802191,6.729690323002434,17.838688656542242,Wet,81.76348618314793,0.4433863779263699,44,69,0.2080424002553536,Stable
Pop3,Region_B,Marine,7.269825760362356,6.5722409786265965,4.2706057546303935,2.0209961962964473,Dry,64.47152182373026,0.8153548574079649,0,473,0.1575486530194501,Dynamic
Pop2,Region_C,Brackish,8.559749854349596,7.122765012137171,11.25561366028795,12.071961554233658,Wet,89.8312946136733,0.6303618939411514,1,296,1.3422845700080988,Dynamic
Pop5,Region_B,Marine,8.054018499990692,8.181982823809113,5.038113600435796,26.086424911835365,Transitional,81.29812465429752,0.6159974101805367,19,343,1.3842624781183686,Intermittent
Pop4,Region_A,Brackish,26.79974470265268,8.024836193156561,8.219358679634883,7.833352711878801,Transitional,79.01621279170577,0.6839546753256642,25,20,1.5964885677470881,Dynamic
Pop3,Region_B,Marine,19.8113571748711,7.752382394291576,6.8347753297271945,15.909147801206212,Wet,36.06793990964212,0.0119326701371677,3,396,0.8467707663279187,Dynamic
Pop5,Region_C,Marine,27.920281513990144,8.097026666272718,5.44171231340423,27.566297528732303,Wet,15.59533914004806,0.6754288240336616,18,200,1.6986505069133664,Stable
Pop5,Region_A,Brackish,20.380531815191592,7.37469800884365,6.0887422878402155,13.177378585784307,Dry,7.6542374547383885,0.8021499886244777,10,686,0.5928943692822539,Intermittent
Pop1,Region_B,Freshwater,16.695565119805973,6.7832729544513874,9.8536801539641,29.290676024840568,Transitional,27.636061965143544,0.0606290040547558,3,716,1.9813927956991837,Dynamic
Pop4,Region_B,Brackish,34.13545619514213,7.083643480908678,10.17112613907652,18.712145887624406,Transitional,23.204265276527323,0.2556800147045495,45,590,0.9518108582448062,Intermittent
Pop3,Region_C,Marine,12.26373964393502,7.5804801766107435,6.240080248024594,5.068506078120992,Transitional,62.58960194904215,0.7181019670698021,29,529,0.8419766260923605,Intermittent
Pop4,Region_C,Freshwater,31.293912222032333,7.869226419393113,2.3687937063660396,24.513599550018437,Wet,91.62125471437278,0.1327430087069439,3,228,1.4666189890575534,Stable
Pop2,Region_A,Marine,30.416371889137764,8.411013021639972,2.13270552695598,8.559448830119308,Wet,98.09716830053901,0.3334206088050329,40,47,1.0348082216735055,Dynamic
Pop5,Region_B,Brackish,31.524608478769835,7.445459453803403,9.923641753346029,3.54746452079279,Wet,81.78528512420459,0.4853574169510848,16,802,1.5883925414868434,Intermittent
Pop4,Region_A,Freshwater,29.86565302670823,6.5497151050236635,5.704671307666542,14.927455605522992,Transitional,56.65646650076569,0.3485808647020642,10,766,0.12301652405134611,Intermittent
Pop1,Region_C,Brackish,30.73058520138547,6.7872151734031725,8.932322953662819,34.21881446394275,Transitional,7.021970026949043,0.027100258891203932,36,957,1.370655670829442,Intermittent
Pop2,Region_B,Freshwater,6.085177446015541,8.048271781885296,8.603190315500008,20.076333701721442,Dry,69.8767504381228,0.12614491254182159,46,321,0.06920978061622063,Dynamic
Pop5,Region_B,Freshwater,3.367801376574735,7.706999453913963,11.577022530179612,0.28980127959147783,Transitional,25.919548809027482,0.7342255026873835,25,941,1.3300202312646088,Stable
Pop3,Region_C,Marine,1.5871228082411664,6.623590631821669,7.322045322582469,34.80613694527743,Transitional,36.607872165645894,0.6880802573607251,20,114,1.6095222145698054,Intermittent
